# DOI:10.1039/C6TC02135B + experimental CHOSE 
# | wavelength | n | k
797.0 1.958539 0.000000
797.5 1.958286 0.000000
798.0 1.958033 0.000000
798.5 1.957780 0.000000
799.0 1.957527 0.000000
799.5 1.957275 0.000000
800.0 1.957022 0.000000
800.5 1.956778 0.000000
801.0 1.956533 0.000000
801.5 1.956361 0.000000
802.0 1.956189 0.000000
802.5 1.956174 0.000000
803.0 1.956160 0.000000
803.5 1.956145 0.000000
804.0 1.956131 0.000000
804.5 1.956116 0.000000
805.0 1.956101 0.000000
805.5 1.956087 0.000000
806.0 1.956072 0.000000
806.5 1.956058 0.000000
807.0 1.956043 0.000000
807.5 1.956028 0.000000
808.0 1.956013 0.000000
808.5 1.955998 0.000000
809.0 1.955984 0.000000
809.5 1.955969 0.000000
810.0 1.955954 0.000000
810.5 1.955939 0.000000
811.0 1.955925 0.000000
811.5 1.955910 0.000000
812.0 1.955896 0.000000
812.5 1.955881 0.000000
813.0 1.955866 0.000000
813.5 1.955852 0.000000
814.0 1.955837 0.000000
814.5 1.955823 0.000000
815.0 1.955808 0.000000
815.5 1.955793 0.000000
816.0 1.955778 0.000000
816.5 1.955763 0.000000
817.0 1.955749 0.000000
817.5 1.955734 0.000000
818.0 1.955719 0.000000
818.5 1.955704 0.000000
819.0 1.955690 0.000000
819.5 1.955675 0.000000
820.0 1.955661 0.000000
820.5 1.955646 0.000000
821.0 1.955631 0.000000
821.5 1.955617 0.000000
822.0 1.955602 0.000000
822.5 1.955588 0.000000
823.0 1.955573 0.000000
823.5 1.955558 0.000000
824.0 1.955543 0.000000
824.5 1.955529 0.000000
825.0 1.955514 0.000000
825.5 1.955499 0.000000
826.0 1.955484 0.000000
826.5 1.955469 0.000000
827.0 1.955455 0.000000
827.5 1.955440 0.000000
828.0 1.955426 0.000000
828.5 1.955411 0.000000
829.0 1.955396 0.000000
829.5 1.955365 0.000000
830.0 1.955334 0.000000
830.5 1.955207 0.000000
831.0 1.955081 0.000000
831.5 1.954840 0.000000
832.0 1.954599 0.000000
832.5 1.954359 0.000000
833.0 1.954118 0.000000
833.5 1.953877 0.000000
834.0 1.953637 0.000000
834.5 1.953396 0.000000
835.0 1.953155 0.000000
835.5 1.952914 0.000000
836.0 1.952674 0.000000
836.5 1.952438 0.000000
837.0 1.952203 0.000000
837.5 1.951971 0.000000
838.0 1.951740 0.000000
838.5 1.951509 0.000000
839.0 1.951278 0.000000
839.5 1.951047 0.000000
840.0 1.950816 0.000000
840.5 1.950585 0.000000
841.0 1.950354 0.000000
841.5 1.950134 0.000000
842.0 1.949914 0.000000
842.5 1.949769 0.000000
843.0 1.949625 0.000000
843.5 1.949610 0.000000
844.0 1.949596 0.000000
844.5 1.949581 0.000000
845.0 1.949566 0.000000
845.5 1.949552 0.000000
846.0 1.949537 0.000000
846.5 1.949522 0.000000
847.0 1.949507 0.000000
847.5 1.949493 0.000000
848.0 1.949478 0.000000
848.5 1.949464 0.000000
849.0 1.949449 0.000000
849.5 1.949434 0.000000
850.0 1.949419 0.000000
850.5 1.949404 0.000000
851.0 1.949390 0.000000
851.5 1.949375 0.000000
852.0 1.949361 0.000000
852.5 1.949346 0.000000
853.0 1.949331 0.000000
853.5 1.949317 0.000000
854.0 1.949302 0.000000
854.5 1.949254 0.000000
855.0 1.949205 0.000000
855.5 1.949012 0.000000
856.0 1.948819 0.000000
856.5 1.948590 0.000000
857.0 1.948362 0.000000
857.5 1.948134 0.000000
858.0 1.947906 0.000000
858.5 1.947677 0.000000
859.0 1.947449 0.000000
859.5 1.947221 0.000000
860.0 1.946993 0.000000
860.5 1.946767 0.000000
861.0 1.946541 0.000000
861.5 1.946319 0.000000
862.0 1.946097 0.000000
862.5 1.945877 0.000000
863.0 1.945658 0.000000
863.5 1.945439 0.000000
864.0 1.945221 0.000000
864.5 1.945003 0.000000
865.0 1.944785 0.000000
865.5 1.944572 0.000000
866.0 1.944359 0.000000
866.5 1.944147 0.000000
867.0 1.943935 0.000000
867.5 1.943723 0.000000
868.0 1.943512 0.000000
868.5 1.943300 0.000000
869.0 1.943088 0.000000
869.5 1.943011 0.000000
870.0 1.942934 0.000000
870.5 1.942857 0.000000
871.0 1.942780 0.000000
871.5 1.942703 0.000000
872.0 1.942625 0.000000
872.5 1.942548 0.000000
873.0 1.942471 0.000000
873.5 1.942394 0.000000
874.0 1.942317 0.000000
874.5 1.942240 0.000000
875.0 1.942163 0.000000
875.5 1.942086 0.000000
876.0 1.942009 0.000000
876.5 1.941932 0.000000
877.0 1.941854 0.000000
877.5 1.941777 0.000000
878.0 1.941700 0.000000
878.5 1.941623 0.000000
879.0 1.941546 0.000000
879.5 1.941469 0.000000
880.0 1.941392 0.000000
880.5 1.941315 0.000000
881.0 1.941238 0.000000
881.5 1.941161 0.000000
882.0 1.941083 0.000000
882.5 1.941006 0.000000
883.0 1.940929 0.000000
883.5 1.940852 0.000000
884.0 1.940775 0.000000
884.5 1.940698 0.000000
885.0 1.940621 0.000000
885.5 1.940544 0.000000
886.0 1.940467 0.000000
886.5 1.940390 0.000000
887.0 1.940313 0.000000
887.5 1.940235 0.000000
888.0 1.940158 0.000000
888.5 1.940081 0.000000
889.0 1.940004 0.000000
889.5 1.939927 0.000000
890.0 1.939850 0.000000
890.5 1.939773 0.000000
891.0 1.939696 0.000000
891.5 1.939619 0.000000
892.0 1.939542 0.000000
892.5 1.939464 0.000000
893.0 1.939387 0.000000
893.5 1.939310 0.000000
894.0 1.939233 0.000000
894.5 1.939156 0.000000
895.0 1.939079 0.000000
895.5 1.939002 0.000000
896.0 1.938925 0.000000
896.5 1.938848 0.000000
897.0 1.938771 0.000000
897.5 1.938693 0.000000
898.0 1.938616 0.000000
898.5 1.938539 0.000000
899.0 1.938462 0.000000
899.5 1.938385 0.000000
900.0 1.938308 0.000000
900.5 1.938286 0.000000
901.0 1.938265 0.000000
901.5 1.938243 0.000000
902.0 1.938222 0.000000
902.5 1.938200 0.000000
903.0 1.938179 0.000000
903.5 1.938157 0.000000
904.0 1.938136 0.000000
904.5 1.938114 0.000000
905.0 1.938093 0.000000
905.5 1.938071 0.000000
906.0 1.938050 0.000000
906.5 1.938028 0.000000
907.0 1.938006 0.000000
907.5 1.937985 0.000000
908.0 1.937963 0.000000
908.5 1.937942 0.000000
909.0 1.937920 0.000000
909.5 1.937899 0.000000
910.0 1.937877 0.000000
910.5 1.937856 0.000000
911.0 1.937834 0.000000
911.5 1.937813 0.000000
912.0 1.937791 0.000000
912.5 1.937769 0.000000
913.0 1.937748 0.000000
913.5 1.937726 0.000000
914.0 1.937705 0.000000
914.5 1.937683 0.000000
915.0 1.937662 0.000000
915.5 1.937640 0.000000
916.0 1.937619 0.000000
916.5 1.937597 0.000000
917.0 1.937576 0.000000
917.5 1.937554 0.000000
918.0 1.937533 0.000000
918.5 1.937511 0.000000
919.0 1.937489 0.000000
919.5 1.937468 0.000000
920.0 1.937446 0.000000
920.5 1.937425 0.000000
921.0 1.937403 0.000000
921.5 1.937382 0.000000
922.0 1.937360 0.000000
922.5 1.937339 0.000000
923.0 1.937317 0.000000
923.5 1.937296 0.000000
924.0 1.937274 0.000000
924.5 1.937253 0.000000
925.0 1.937231 0.000000
925.5 1.937209 0.000000
926.0 1.937188 0.000000
926.5 1.937166 0.000000
927.0 1.937145 0.000000
927.5 1.937123 0.000000
928.0 1.937102 0.000000
928.5 1.937080 0.000000
929.0 1.937059 0.000000
929.5 1.937037 0.000000
930.0 1.937016 0.000000
930.5 1.936994 0.000000
931.0 1.936973 0.000000
931.5 1.936951 0.000000
932.0 1.936929 0.000000
932.5 1.936908 0.000000
933.0 1.936886 0.000000
933.5 1.936865 0.000000
934.0 1.936843 0.000000
934.5 1.936822 0.000000
935.0 1.936800 0.000000
935.5 1.936779 0.000000
936.0 1.936757 0.000000
936.5 1.936736 0.000000
937.0 1.936714 0.000000
937.5 1.936692 0.000000
938.0 1.936671 0.000000
938.5 1.936649 0.000000
939.0 1.936628 0.000000
939.5 1.936606 0.000000
940.0 1.936585 0.000000
940.5 1.936563 0.000000
941.0 1.936542 0.000000
941.5 1.936520 0.000000
942.0 1.936499 0.000000
942.5 1.936477 0.000000
943.0 1.936456 0.000000
943.5 1.936434 0.000000
944.0 1.936412 0.000000
944.5 1.936391 0.000000
945.0 1.936369 0.000000
945.5 1.936348 0.000000
946.0 1.936326 0.000000
946.5 1.936305 0.000000
947.0 1.936283 0.000000
947.5 1.936262 0.000000
948.0 1.936240 0.000000
948.5 1.936219 0.000000
949.0 1.936197 0.000000
949.5 1.936176 0.000000
950.0 1.936154 0.000000
950.5 1.936132 0.000000
951.0 1.936111 0.000000
951.5 1.936089 0.000000
952.0 1.936068 0.000000
952.5 1.936046 0.000000
953.0 1.936025 0.000000
953.5 1.936003 0.000000
954.0 1.935982 0.000000
954.5 1.935960 0.000000
955.0 1.935939 0.000000
955.5 1.935917 0.000000
956.0 1.935896 0.000000
956.5 1.935874 0.000000
957.0 1.935852 0.000000
957.5 1.935831 0.000000
958.0 1.935809 0.000000
958.5 1.935788 0.000000
959.0 1.935766 0.000000
959.5 1.935745 0.000000
960.0 1.935723 0.000000
960.5 1.935702 0.000000
961.0 1.935680 0.000000
961.5 1.935659 0.000000
962.0 1.935637 0.000000
962.5 1.935615 0.000000
963.0 1.935594 0.000000
963.5 1.935572 0.000000
964.0 1.935551 0.000000
964.5 1.935529 0.000000
965.0 1.935508 0.000000
965.5 1.935486 0.000000
966.0 1.935465 0.000000
966.5 1.935443 0.000000
967.0 1.935422 0.000000
967.5 1.935400 0.000000
968.0 1.935379 0.000000
968.5 1.935357 0.000000
969.0 1.935335 0.000000
969.5 1.935314 0.000000
970.0 1.935292 0.000000
970.5 1.935271 0.000000
971.0 1.935249 0.000000
971.5 1.935228 0.000000
972.0 1.935206 0.000000
972.5 1.935185 0.000000
973.0 1.935163 0.000000
973.5 1.935142 0.000000
974.0 1.935120 0.000000
974.5 1.935099 0.000000
975.0 1.935077 0.000000
975.5 1.935055 0.000000
976.0 1.935034 0.000000
976.5 1.935012 0.000000
977.0 1.934991 0.000000
977.5 1.934969 0.000000
978.0 1.934948 0.000000
978.5 1.934926 0.000000
979.0 1.934905 0.000000
979.5 1.934883 0.000000
980.0 1.934862 0.000000
980.5 1.934840 0.000000
981.0 1.934819 0.000000
981.5 1.934797 0.000000
982.0 1.934775 0.000000
982.5 1.934754 0.000000
983.0 1.934732 0.000000
983.5 1.934711 0.000000
984.0 1.934689 0.000000
984.5 1.934668 0.000000
985.0 1.934646 0.000000
985.5 1.934625 0.000000
986.0 1.934603 0.000000
986.5 1.934582 0.000000
987.0 1.934560 0.000000
987.5 1.934538 0.000000
988.0 1.934517 0.000000
988.5 1.934495 0.000000
989.0 1.934474 0.000000
989.5 1.934452 0.000000
990.0 1.934431 0.000000
990.5 1.934409 0.000000
991.0 1.934388 0.000000
991.5 1.934366 0.000000
992.0 1.934345 0.000000
992.5 1.934323 0.000000
993.0 1.934302 0.000000
993.5 1.934280 0.000000
994.0 1.934258 0.000000
994.5 1.934237 0.000000
995.0 1.934215 0.000000
995.5 1.934194 0.000000
996.0 1.934172 0.000000
996.5 1.934151 0.000000
997.0 1.934129 0.000000
997.5 1.934108 0.000000
998.0 1.934086 0.000000
998.5 1.934065 0.000000
999.0 1.934043 0.000000
999.5 1.934022 0.000000
1000.0 1.934000 0.000000
